"nftId","uri","image","metadata"
"moneyverse-0973","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeif5ziq2pidft7jgb4ocqvb4wrk2bchrnxxsypa5t62wwfqfqn7c34","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0973"",""fileName"":""2-sliver-0647"",""ipfs_hash"":""ipfs://bafybeif5ziq2pidft7jgb4ocqvb4wrk2bchrnxxsypa5t62wwfqfqn7c34"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0045,""Z"":0.0046},""coin_2_rotate"":{""X"":-0.0045,""Z"":-0.0046}}}"
"moneyverse-0974","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeigr5npcwdg3e5r2xf7kv5pgslaofdatjrn6czdo4utfq7uulqrznu","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0974"",""fileName"":""2-sliver-0354"",""ipfs_hash"":""ipfs://bafybeigr5npcwdg3e5r2xf7kv5pgslaofdatjrn6czdo4utfq7uulqrznu"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0097,""Z"":0.0018},""coin_2_rotate"":{""X"":-0.0097,""Z"":-0.0018},""coin_1_position"":{""X"":-108,""Y"":171},""coin_2_position"":{""X"":136,""Y"":-89}}}"
"moneyverse-0975","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeie36lckfbswnnkywatdwcswlrd6yio2kgal54tqjym66ku3uthhua","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0975"",""fileName"":""2-sliver-0726"",""ipfs_hash"":""ipfs://bafybeie36lckfbswnnkywatdwcswlrd6yio2kgal54tqjym66ku3uthhua"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.001,""Z"":0.0068},""coin_2_rotate"":{""X"":-0.001,""Z"":-0.0068}}}"
"moneyverse-0976","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiaryw435tkdbdr3s7awkbosgzhz757bhyzcabwc36mfi2l4yce3ny","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0976"",""fileName"":""2-sliver-1049"",""ipfs_hash"":""ipfs://bafybeiaryw435tkdbdr3s7awkbosgzhz757bhyzcabwc36mfi2l4yce3ny"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0023,""Z"":0.0028},""coin_2_rotate"":{""X"":0.0045,""Z"":0.0079}}}"
"moneyverse-0977","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiberkkoexolqy4rg6xcqoce76bkrt6rluls3y7mhfpoooofzfhwxy","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0977"",""fileName"":""2-sliver-0421"",""ipfs_hash"":""ipfs://bafybeiberkkoexolqy4rg6xcqoce76bkrt6rluls3y7mhfpoooofzfhwxy"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0042,""Z"":0.0082},""coin_2_rotate"":{""X"":0.0046,""Z"":0.0044},""coin_1_position"":{""X"":18,""Y"":-1},""coin_2_position"":{""X"":-120,""Y"":163}}}"
"moneyverse-0978","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeic5pfods5s325qecakqze47bidfcnwrfqrp4xehuvmx3p2x5abgsu","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0978"",""fileName"":""2-sliver-0446"",""ipfs_hash"":""ipfs://bafybeic5pfods5s325qecakqze47bidfcnwrfqrp4xehuvmx3p2x5abgsu"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0066,""Z"":0.0086},""coin_2_rotate"":{""X"":0.0067,""Z"":0.0081},""coin_1_position"":{""X"":70,""Y"":-147},""coin_2_position"":{""X"":121,""Y"":-143}}}"
"moneyverse-0979","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeie7tft6al2wjbt7sm3wc7ehsfnhr73ju6tdxamic2evo3nuazhyk4","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0979"",""fileName"":""1-gold-45"",""ipfs_hash"":""ipfs://bafybeie7tft6al2wjbt7sm3wc7ehsfnhr73ju6tdxamic2evo3nuazhyk4"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Gold"",""coin_1_rotate"":{""X"":0.0081,""Z"":0.0067},""coin_2_rotate"":{""X"":-0.0081,""Z"":-0.0067}}}"
"moneyverse-0980","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeihdzjxamrll2224mgduu5u2fciw23s4dpgjyyh4jibpug7rl43dri","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0980"",""fileName"":""2-sliver-1129"",""ipfs_hash"":""ipfs://bafybeihdzjxamrll2224mgduu5u2fciw23s4dpgjyyh4jibpug7rl43dri"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.004,""Z"":0.0025},""coin_2_rotate"":{""X"":-0.004,""Z"":-0.0025},""coin_1_position"":{""X"":179,""Y"":103},""coin_2_position"":{""X"":25,""Y"":175}}}"
"moneyverse-0981","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeidjkorppn2hhbbbkwrmwy75lagzv2jht3ay24rj643666tpoiit5m","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0981"",""fileName"":""2-sliver-1108"",""ipfs_hash"":""ipfs://bafybeidjkorppn2hhbbbkwrmwy75lagzv2jht3ay24rj643666tpoiit5m"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0063,""Z"":0.0077},""coin_2_rotate"":{""X"":0.0091,""Z"":0.0039}}}"
"moneyverse-0982","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeicins4xuwif5bhq6f6vomala7753j4f5mj2upq5mpzsjgqv7mwj4u","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0982"",""fileName"":""1-gold-54"",""ipfs_hash"":""ipfs://bafybeicins4xuwif5bhq6f6vomala7753j4f5mj2upq5mpzsjgqv7mwj4u"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Random"",""coins_color"":""Gold"",""coin_1_rotate"":{""X"":0.0036,""Z"":0.0063},""coin_2_rotate"":{""X"":0.0082,""Z"":0.0031},""coin_1_position"":{""X"":196,""Y"":-169},""coin_2_position"":{""X"":-53,""Y"":33}}}"
"moneyverse-0983","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeihj2v2a3tzpbhqx3745phtjoufxwgyhdgd4rdlql6taowrr7bpfle","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0983"",""fileName"":""2-sliver-0336"",""ipfs_hash"":""ipfs://bafybeihj2v2a3tzpbhqx3745phtjoufxwgyhdgd4rdlql6taowrr7bpfle"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.006,""Z"":0.0091},""coin_2_rotate"":{""X"":0.0091,""Z"":0.0035},""coin_1_position"":{""X"":-117,""Y"":116},""coin_2_position"":{""X"":-197,""Y"":-62}}}"
"moneyverse-0984","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeibm5hwedw7ne7kywty5fbg6uznk5s25ecrvntn2ed6uvqbzfey3yi","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0984"",""fileName"":""2-sliver-1077"",""ipfs_hash"":""ipfs://bafybeibm5hwedw7ne7kywty5fbg6uznk5s25ecrvntn2ed6uvqbzfey3yi"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0031,""Z"":0.0028},""coin_2_rotate"":{""X"":0.0044,""Z"":0.0062}}}"
"moneyverse-0985","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeihoaelh66ecshdw3httj22l3mv3z4nssbtibh6ewy7elzglciyrcy","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0985"",""fileName"":""2-sliver-0418"",""ipfs_hash"":""ipfs://bafybeihoaelh66ecshdw3httj22l3mv3z4nssbtibh6ewy7elzglciyrcy"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0085,""Z"":0.0047},""coin_2_rotate"":{""X"":0.0047,""Z"":0.001},""coin_1_position"":{""X"":199,""Y"":-52},""coin_2_position"":{""X"":-185,""Y"":108}}}"
"moneyverse-0986","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeifgwinnu6kk5gohgxv3vsppr6bvboes3r7zcmnor62n5x4sob6eai","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0986"",""fileName"":""2-sliver-0420"",""ipfs_hash"":""ipfs://bafybeifgwinnu6kk5gohgxv3vsppr6bvboes3r7zcmnor62n5x4sob6eai"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0045,""Z"":0.0055},""coin_2_rotate"":{""X"":0.0054,""Z"":0.0077}}}"
"moneyverse-0987","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeib5tj7l2hmf3gjsf2p2dvaejx53c7zo2jdifopayei7tqz4qmmtl4","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0987"",""fileName"":""2-sliver-1100"",""ipfs_hash"":""ipfs://bafybeib5tj7l2hmf3gjsf2p2dvaejx53c7zo2jdifopayei7tqz4qmmtl4"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0088,""Z"":0.009},""coin_2_rotate"":{""X"":-0.0088,""Z"":-0.009},""coin_1_position"":{""X"":-65,""Y"":-44},""coin_2_position"":{""X"":-11,""Y"":-25}}}"
"moneyverse-0988","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeia5ryloguf4or4t2sk7kntm5jxtsa7yfvxfs2jxblgyx62iesvomi","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0988"",""fileName"":""2-sliver-1127"",""ipfs_hash"":""ipfs://bafybeia5ryloguf4or4t2sk7kntm5jxtsa7yfvxfs2jxblgyx62iesvomi"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0023,""Z"":0.0038},""coin_2_rotate"":{""X"":-0.0023,""Z"":-0.0038}}}"
"moneyverse-0989","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeigkncz7p5soer43ayixlafowwql6ldockkir6a6zfnxuhyzdj6j64","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0989"",""fileName"":""2-sliver-0422"",""ipfs_hash"":""ipfs://bafybeigkncz7p5soer43ayixlafowwql6ldockkir6a6zfnxuhyzdj6j64"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0061,""Z"":0.0064},""coin_2_rotate"":{""X"":-0.0061,""Z"":-0.0064}}}"
"moneyverse-0990","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeifvyz53bj33jzveorb3ddt6i3srfvq7ebdcgtzxldivxhdsfelmja","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0990"",""fileName"":""2-sliver-0058"",""ipfs_hash"":""ipfs://bafybeifvyz53bj33jzveorb3ddt6i3srfvq7ebdcgtzxldivxhdsfelmja"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0086,""Z"":0.0034},""coin_2_rotate"":{""X"":0.0026,""Z"":0.0031}}}"
"moneyverse-0991","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeif45t6ca6xoqntj7nz6jqum4whvyplgu33vohe753raorra32bnqe","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0991"",""fileName"":""2-sliver-0450"",""ipfs_hash"":""ipfs://bafybeif45t6ca6xoqntj7nz6jqum4whvyplgu33vohe753raorra32bnqe"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.006,""Z"":0.0065},""coin_2_rotate"":{""X"":0.0077,""Z"":0.0039}}}"
"moneyverse-0992","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeieof456yc7kkwk7g5cyvxig2e4cbtzdbmo4epfcmxniq4wnntgkii","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0992"",""fileName"":""2-sliver-1110"",""ipfs_hash"":""ipfs://bafybeieof456yc7kkwk7g5cyvxig2e4cbtzdbmo4epfcmxniq4wnntgkii"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0057,""Z"":0.0069},""coin_2_rotate"":{""X"":-0.0057,""Z"":-0.0069}}}"
"moneyverse-0993","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeibo557c4jvhyx7xl4nu3phzrxq23z4ue7kb3j3n6au4v3alqcl4ea","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0993"",""fileName"":""2-sliver-0531"",""ipfs_hash"":""ipfs://bafybeibo557c4jvhyx7xl4nu3phzrxq23z4ue7kb3j3n6au4v3alqcl4ea"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0027,""Z"":0.0089},""coin_2_rotate"":{""X"":-0.0027,""Z"":-0.0089},""coin_1_position"":{""X"":174,""Y"":-1},""coin_2_position"":{""X"":183,""Y"":-170}}}"
"moneyverse-0994","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeid6niez7a4o3wgyx7l4akr4ghsil75s44q5jwrcqpr4nc6kmrb2fi","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0994"",""fileName"":""2-sliver-0792"",""ipfs_hash"":""ipfs://bafybeid6niez7a4o3wgyx7l4akr4ghsil75s44q5jwrcqpr4nc6kmrb2fi"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.008,""Z"":0.0034},""coin_2_rotate"":{""X"":0.0061,""Z"":0.0045}}}"
"moneyverse-0995","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeibkcw264szzrlkj4pthppszb7kvyhyqcwicopzyzacdgkz26dljk4","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0995"",""fileName"":""2-sliver-0473"",""ipfs_hash"":""ipfs://bafybeibkcw264szzrlkj4pthppszb7kvyhyqcwicopzyzacdgkz26dljk4"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0044,""Z"":0.0054},""coin_2_rotate"":{""X"":0.0045,""Z"":0.009},""coin_1_position"":{""X"":-54,""Y"":148},""coin_2_position"":{""X"":90,""Y"":-175}}}"
"moneyverse-0996","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiekt4cgvuv3mwyl5gqk6s55vceptru6j7xv656t4ud4jyuc4rqr34","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0996"",""fileName"":""2-sliver-0147"",""ipfs_hash"":""ipfs://bafybeiekt4cgvuv3mwyl5gqk6s55vceptru6j7xv656t4ud4jyuc4rqr34"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.002,""Z"":0.0065},""coin_2_rotate"":{""X"":0.0024,""Z"":0.0012}}}"
"moneyverse-0997","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeihhcbunno4e4rltryaxhcdepuu6kwezlfnduua3drbc3k32mzwy7e","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0997"",""fileName"":""2-sliver-0331"",""ipfs_hash"":""ipfs://bafybeihhcbunno4e4rltryaxhcdepuu6kwezlfnduua3drbc3k32mzwy7e"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0011,""Z"":0.0021},""coin_2_rotate"":{""X"":-0.0011,""Z"":-0.0021}}}"
"moneyverse-0998","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeihqq5jfhcd7ayw4dbaqxgly3i5jggzfup7uxwcs2bjyskn6b33wuu","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0998"",""fileName"":""2-sliver-1099"",""ipfs_hash"":""ipfs://bafybeihqq5jfhcd7ayw4dbaqxgly3i5jggzfup7uxwcs2bjyskn6b33wuu"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0088,""Z"":0.0082},""coin_2_rotate"":{""X"":-0.0088,""Z"":-0.0082},""coin_1_position"":{""X"":39,""Y"":-181},""coin_2_position"":{""X"":-186,""Y"":83}}}"
"moneyverse-0999","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeih5m653v54oihyzehszjfrp2vtjvox3zkmnxdxjihv5xz443l5hsq","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#0999"",""fileName"":""2-sliver-0291"",""ipfs_hash"":""ipfs://bafybeih5m653v54oihyzehszjfrp2vtjvox3zkmnxdxjihv5xz443l5hsq"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0068,""Z"":0.0062},""coin_2_rotate"":{""X"":-0.0068,""Z"":-0.0062}}}"
"moneyverse-1000","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeic774huyad2dsfspumk4vje23amevrisixxyr3a5j5hcrdhixmkri","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1000"",""fileName"":""2-sliver-0652"",""ipfs_hash"":""ipfs://bafybeic774huyad2dsfspumk4vje23amevrisixxyr3a5j5hcrdhixmkri"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0093,""Z"":0.0082},""coin_2_rotate"":{""X"":0.0054,""Z"":0.0093},""coin_1_position"":{""X"":166,""Y"":135},""coin_2_position"":{""X"":-178,""Y"":-181}}}"
"moneyverse-1001","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeibn5ogd6isqllsdmhy4bq2hidwu27kubhyqnqncyi6nb5qgjj22nq","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1001"",""fileName"":""2-sliver-1088"",""ipfs_hash"":""ipfs://bafybeibn5ogd6isqllsdmhy4bq2hidwu27kubhyqnqncyi6nb5qgjj22nq"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0023,""Z"":0.0062},""coin_2_rotate"":{""X"":0.0022,""Z"":0.0072},""coin_1_position"":{""X"":32,""Y"":165},""coin_2_position"":{""X"":18,""Y"":-15}}}"
"moneyverse-1002","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeihfuiggisytzt42whxdag4633xf4eegt4mpeulgj55mgfwhcb7xhu","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1002"",""fileName"":""2-sliver-1083"",""ipfs_hash"":""ipfs://bafybeihfuiggisytzt42whxdag4633xf4eegt4mpeulgj55mgfwhcb7xhu"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0029,""Z"":0.0046},""coin_2_rotate"":{""X"":0.0031,""Z"":0.0057},""coin_1_position"":{""X"":122,""Y"":185},""coin_2_position"":{""X"":19,""Y"":-189}}}"
"moneyverse-1003","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeifk6j4554pxijqwxmabdo7akjylgscdszwfduk77qw7syci4hvq4a","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1003"",""fileName"":""2-sliver-0024"",""ipfs_hash"":""ipfs://bafybeifk6j4554pxijqwxmabdo7akjylgscdszwfduk77qw7syci4hvq4a"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0019,""Z"":0.0021},""coin_2_rotate"":{""X"":-0.0019,""Z"":-0.0021},""coin_1_position"":{""X"":-149,""Y"":-11},""coin_2_position"":{""X"":-83,""Y"":68}}}"
"moneyverse-1004","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeidaftxrmc3va4trnwnu5atdktpnuhmjrieqlwevcch6ethjq3v6si","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1004"",""fileName"":""2-sliver-1102"",""ipfs_hash"":""ipfs://bafybeidaftxrmc3va4trnwnu5atdktpnuhmjrieqlwevcch6ethjq3v6si"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0059,""Z"":0.0054},""coin_2_rotate"":{""X"":-0.0059,""Z"":-0.0054}}}"
"moneyverse-1005","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeid5lone46omnaemlgyoogs3lrhph3jndspt4y5l4ckmkir37ynlra","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1005"",""fileName"":""2-sliver-0655"",""ipfs_hash"":""ipfs://bafybeid5lone46omnaemlgyoogs3lrhph3jndspt4y5l4ckmkir37ynlra"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0097,""Z"":0.0095},""coin_2_rotate"":{""X"":0.006,""Z"":0.0011},""coin_1_position"":{""X"":64,""Y"":139},""coin_2_position"":{""X"":-61,""Y"":11}}}"
"moneyverse-1006","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiepmn4pzetwphz26glhktklxyq2bj7xfwmgifhug3pdwu7qbfujt4","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1006"",""fileName"":""2-sliver-0456"",""ipfs_hash"":""ipfs://bafybeiepmn4pzetwphz26glhktklxyq2bj7xfwmgifhug3pdwu7qbfujt4"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0012,""Z"":0.0081},""coin_2_rotate"":{""X"":0.0056,""Z"":0.0065},""coin_1_position"":{""X"":143,""Y"":141},""coin_2_position"":{""X"":-128,""Y"":-107}}}"
